,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
12899,sigma,i_02cd,ii_random,des_random_8,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12900,sigma,i_02cd,ii_random,des_random_8,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12901,sigma,i_02cd,ii_random,des_random_8,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12902,sigma,i_02cd,ii_random,des_random_7,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12903,sigma,i_02cd,ii_random,des_random_7,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12904,sigma,i_02cd,ii_random,des_random_7,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12905,sigma,i_02cd,ii_random,des_random_6,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12906,sigma,i_02cd,ii_random,des_random_6,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12907,sigma,i_02cd,ii_random,des_random_6,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12908,sigma,i_02cd,ii_random,des_random_5,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12909,sigma,i_02cd,ii_random,des_random_5,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12910,sigma,i_02cd,ii_random,des_random_5,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12911,sigma,i_02cd,ii_random,des_random_4,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12912,sigma,i_02cd,ii_random,des_random_4,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12913,sigma,i_02cd,ii_random,des_random_4,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12914,sigma,i_02cd,ii_random,des_random_3,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12915,sigma,i_02cd,ii_random,des_random_3,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12916,sigma,i_02cd,ii_random,des_random_3,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12917,sigma,i_02cd,ii_random,des_random_2,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12918,sigma,i_02cd,ii_random,des_random_2,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12919,sigma,i_02cd,ii_random,des_random_2,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12920,sigma,i_02cd,ii_random,des_random_1,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12921,sigma,i_02cd,ii_random,des_random_1,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12922,sigma,i_02cd,ii_random,des_random_1,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12923,sigma,i_02cd,ii_random,des_random_0,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12924,sigma,i_02cd,ii_random,des_random_0,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12925,sigma,i_02cd,ii_random,des_random_0,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12926,sigma,i_02cd,ii_corr,80,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12927,sigma,i_02cd,ii_corr,80,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12928,sigma,i_02cd,ii_corr,80,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12929,sigma,i_02cd,ii_corr,70,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12930,sigma,i_02cd,ii_corr,70,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12931,sigma,i_02cd,ii_corr,70,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12932,sigma,i_02cd,ii_corr,60,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12933,sigma,i_02cd,ii_corr,60,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12934,sigma,i_02cd,ii_corr,60,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12935,sigma,i_02cd,ii_corr,50,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12936,sigma,i_02cd,ii_corr,50,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12937,sigma,i_02cd,ii_corr,50,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12938,sigma,i_02cd,ii_corr,45,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12939,sigma,i_02cd,ii_corr,45,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12940,sigma,i_02cd,ii_corr,45,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12941,sigma,i_02cd,ii_corr,35,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12942,sigma,i_02cd,ii_corr,35,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12943,sigma,i_02cd,ii_corr,35,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12944,sigma,i_02cd,ii_corr,30,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12945,sigma,i_02cd,ii_corr,30,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12946,sigma,i_02cd,ii_corr,30,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12947,sigma,i_02cd,ii_corr,25,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12948,sigma,i_02cd,ii_corr,25,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12949,sigma,i_02cd,ii_corr,25,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12950,sigma,i_02cd,ii_corr,20,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12951,sigma,i_02cd,ii_corr,20,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12952,sigma,i_02cd,ii_corr,20,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12953,sigma,i_02cd,ii_corr,200,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12954,sigma,i_02cd,ii_corr,200,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12955,sigma,i_02cd,ii_corr,200,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12956,sigma,i_02cd,ii_corr,150,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12957,sigma,i_02cd,ii_corr,150,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12958,sigma,i_02cd,ii_corr,150,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12959,sigma,i_02cd,ii_corr,10,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12960,sigma,i_02cd,ii_corr,10,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12961,sigma,i_02cd,ii_corr,10,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12962,sigma,i_02cd,ii_corr,100,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12963,sigma,i_02cd,ii_corr,100,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12964,sigma,i_02cd,ii_corr,100,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12965,sigma,i_02a,ii_random,des_random_9,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12966,sigma,i_02a,ii_random,des_random_9,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12967,sigma,i_02a,ii_random,des_random_9,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12968,sigma,i_02a,ii_random,des_random_8,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12969,sigma,i_02a,ii_random,des_random_8,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12970,sigma,i_02a,ii_random,des_random_8,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12971,sigma,i_02a,ii_random,des_random_7,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12972,sigma,i_02a,ii_random,des_random_7,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12973,sigma,i_02a,ii_random,des_random_7,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12974,sigma,i_02a,ii_random,des_random_6,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12975,sigma,i_02a,ii_random,des_random_6,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12976,sigma,i_02a,ii_random,des_random_6,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12977,sigma,i_02a,ii_random,des_random_5,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12978,sigma,i_02a,ii_random,des_random_5,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12979,sigma,i_02a,ii_random,des_random_5,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12980,sigma,i_02a,ii_random,des_random_4,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12981,sigma,i_02a,ii_random,des_random_4,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12982,sigma,i_02a,ii_random,des_random_4,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12983,sigma,i_02a,ii_random,des_random_3,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12984,sigma,i_02a,ii_random,des_random_3,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12985,sigma,i_02a,ii_random,des_random_3,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12986,sigma,i_02a,ii_random,des_random_2,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12987,sigma,i_02a,ii_random,des_random_2,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12988,sigma,i_02a,ii_random,des_random_2,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12989,sigma,i_02a,ii_random,des_random_1,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12990,sigma,i_02a,ii_random,des_random_1,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12991,sigma,i_02a,ii_random,des_random_1,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12992,sigma,i_02a,ii_random,des_random_0,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12993,sigma,i_02a,ii_random,des_random_0,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12994,sigma,i_02a,ii_random,des_random_0,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12995,sigma,i_02a,ii_corr,80,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12996,sigma,i_02a,ii_corr,80,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
12997,sigma,i_02a,ii_corr,80,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
12998,sigma,i_02a,ii_corr,70,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
12999,sigma,i_02a,ii_corr,70,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13000,sigma,i_02a,ii_corr,70,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13001,sigma,i_02a,ii_corr,60,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13002,sigma,i_02a,ii_corr,60,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13003,sigma,i_02a,ii_corr,60,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13004,sigma,i_02a,ii_corr,55,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13005,sigma,i_02a,ii_corr,55,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13006,sigma,i_02a,ii_corr,55,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13007,sigma,i_02a,ii_corr,50,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13008,sigma,i_02a,ii_corr,50,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13009,sigma,i_02a,ii_corr,50,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13010,sigma,i_02a,ii_corr,45,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13011,sigma,i_02a,ii_corr,45,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13012,sigma,i_02a,ii_corr,45,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13013,sigma,i_02a,ii_corr,40,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13014,sigma,i_02a,ii_corr,40,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13015,sigma,i_02a,ii_corr,40,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13016,sigma,i_02a,ii_corr,35,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13017,sigma,i_02a,ii_corr,35,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13018,sigma,i_02a,ii_corr,35,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13019,sigma,i_02a,ii_corr,30,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13020,sigma,i_02a,ii_corr,30,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13021,sigma,i_02a,ii_corr,30,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13022,sigma,i_02a,ii_corr,25,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13023,sigma,i_02a,ii_corr,25,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13024,sigma,i_02a,ii_corr,25,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13025,sigma,i_02a,ii_corr,20,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13026,sigma,i_02a,ii_corr,20,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13027,sigma,i_02a,ii_corr,20,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13028,sigma,i_02a,ii_corr,15,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13029,sigma,i_02a,ii_corr,15,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13030,sigma,i_02a,ii_corr,15,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13031,sigma,i_02a,ii_corr,150,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13032,sigma,i_02a,ii_corr,150,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13033,sigma,i_02a,ii_corr,150,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13034,sigma,i_02a,ii_corr,10,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13035,sigma,i_02a,ii_corr,10,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13036,sigma,i_02a,ii_corr,10,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13037,sigma,i_02a,ii_corr,100,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13038,sigma,i_02a,ii_corr,100,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13039,sigma,i_02a,ii_corr,100,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13040,sigma,i_02s3l,ii_random,des_random_9,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13041,sigma,i_02s3l,ii_random,des_random_9,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13042,sigma,i_02s3l,ii_random,des_random_9,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13043,sigma,i_02s3l,ii_random,des_random_8,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13044,sigma,i_02s3l,ii_random,des_random_8,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13045,sigma,i_02s3l,ii_random,des_random_8,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13046,sigma,i_02s3l,ii_random,des_random_7,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13047,sigma,i_02s3l,ii_random,des_random_7,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13048,sigma,i_02s3l,ii_random,des_random_7,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13049,sigma,i_02s3l,ii_random,des_random_6,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13050,sigma,i_02s3l,ii_random,des_random_6,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13051,sigma,i_02s3l,ii_random,des_random_6,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13052,sigma,i_02s3l,ii_random,des_random_5,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13053,sigma,i_02s3l,ii_random,des_random_5,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13054,sigma,i_02s3l,ii_random,des_random_5,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13055,sigma,i_02s3l,ii_random,des_random_4,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13056,sigma,i_02s3l,ii_random,des_random_4,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13057,sigma,i_02s3l,ii_random,des_random_4,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13058,sigma,i_02s3l,ii_random,des_random_3,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13059,sigma,i_02s3l,ii_random,des_random_3,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13060,sigma,i_02s3l,ii_random,des_random_3,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13061,sigma,i_02s3l,ii_random,des_random_2,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13062,sigma,i_02s3l,ii_random,des_random_2,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13063,sigma,i_02s3l,ii_random,des_random_2,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13064,sigma,i_02s3l,ii_random,des_random_1,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13065,sigma,i_02s3l,ii_random,des_random_1,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13066,sigma,i_02s3l,ii_random,des_random_1,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13067,sigma,i_02s3l,ii_random,des_random_0,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13068,sigma,i_02s3l,ii_random,des_random_0,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13069,sigma,i_02s3l,ii_random,des_random_0,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13070,sigma,i_02s3l,ii_corr,80,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13071,sigma,i_02s3l,ii_corr,80,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13072,sigma,i_02s3l,ii_corr,80,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13073,sigma,i_02s3l,ii_corr,60,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13074,sigma,i_02s3l,ii_corr,60,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13075,sigma,i_02s3l,ii_corr,60,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13076,sigma,i_02s3l,ii_corr,55,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13077,sigma,i_02s3l,ii_corr,55,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13078,sigma,i_02s3l,ii_corr,55,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13079,sigma,i_02s3l,ii_corr,50,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13080,sigma,i_02s3l,ii_corr,50,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13081,sigma,i_02s3l,ii_corr,50,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13082,sigma,i_02s3l,ii_corr,40,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13083,sigma,i_02s3l,ii_corr,40,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13084,sigma,i_02s3l,ii_corr,40,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13085,sigma,i_02s3l,ii_corr,35,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13086,sigma,i_02s3l,ii_corr,35,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13087,sigma,i_02s3l,ii_corr,35,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13088,sigma,i_02s3l,ii_corr,30,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
13089,sigma,i_02s3l,ii_corr,30,iii_svm_rbf,0.052,0.201,0.100,-0.233,0.100,-0.163,{'gamma': [1e-05]}
13090,sigma,i_02s3l,ii_corr,30,iii_svm_lin,0.052,0.201,0.100,-0.233,0.100,-0.163,{}
13091,sigma,i_02s3l,ii_corr,25,iii_svm_sig,0.052,0.201,0.100,-0.233,0.100,-0.163,"{'coef0': [-100], 'gamma': [9e-06]}"
