,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
561,ltl10,i_13cl,ii_random,des_random_8,iii_gbrt,0.140,0.813,0.200,0.380,0.300,0.439,"{'learning_rate': [0.075], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [12], 'n_estimators': [140]}"
562,ltl10,i_12a,ii_corr,20,iii_gbrt,0.179,0.693,0.200,0.469,0.300,0.439,"{'learning_rate': [0.4], 'max_depth': [4], 'max_features': [16], 'max_leaf_nodes': [16], 'n_estimators': [1100]}"
563,ltl10,i_12ch,ii_random,des_random_2,iii_gbrt,0.153,0.777,0.200,0.492,0.300,0.439,"{'learning_rate': [0.15], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [8], 'n_estimators': [140]}"
564,ltl10,i_13cn,ii_random,des_random_5,iii_gbrt,0.166,0.734,0.200,0.372,0.300,0.438,"{'learning_rate': [0.068], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [18], 'n_estimators': [100]}"
565,ltl10,i_13cg,ii_random,des_random_7,iii_gbrt,0.117,0.869,0.300,0.358,0.300,0.438,"{'learning_rate': [0.098], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [32], 'n_estimators': [80]}"
566,ltl10,i_13a,ii_corr,20,iii_gbrt,0.170,0.723,0.200,0.423,0.300,0.438,"{'learning_rate': [0.13], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [240]}"
567,ltl10,i_13cl,ii_random,des_random_3,iii_gbrt,0.156,0.766,0.200,0.407,0.300,0.437,"{'learning_rate': [0.072], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [18], 'n_estimators': [120]}"
568,ltl10,i_11ch,ii_random,des_random_0,iii_gbrt,0.145,0.798,0.200,0.412,0.300,0.437,"{'learning_rate': [0.054], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [20], 'n_estimators': [150]}"
569,ltl10,i_02s3l,ii_random,des_random_8,iii_rf,0.207,0.589,0.200,0.426,0.300,0.437,"{'max_depth': [18], 'max_features': [45], 'max_leaf_nodes': [44], 'n_estimators': [100]}"
570,ltl10,i_11cn,ii_random,des_random_8,iii_rf,0.185,0.670,0.300,0.326,0.300,0.437,"{'max_depth': [10], 'max_features': [10], 'max_leaf_nodes': [48], 'n_estimators': [40]}"
571,ltl10,i_02s3l,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.198,0.623,0.200,0.450,0.300,0.437,"{'learning_rate': [0.17], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [100]}"
572,ltl10,i_11cn,ii_random,des_random_2,iii_lgbm,0.199,0.620,0.300,0.340,0.300,0.436,"{'learning_rate': [0.069], 'max_depth': [12], 'n_estimators': [190], 'num_leaves': [20]}"
573,ltl10,i_11cl,ii_random,des_random_3,iii_gbrt,0.148,0.789,0.300,0.302,0.300,0.436,"{'learning_rate': [0.085], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [240]}"
574,ltl10,i_02s3l,ii_random,des_random_5,iii_rf,0.210,0.576,0.200,0.418,0.300,0.435,"{'max_depth': [10], 'max_features': [53], 'max_leaf_nodes': [38], 'n_estimators': [290]}"
575,ltl10,i_02s1l,ii_corr,30,iii_lgbm,0.195,0.634,0.300,0.269,0.300,0.435,"{'learning_rate': [0.08], 'max_depth': [12], 'n_estimators': [930], 'num_leaves': [20]}"
576,ltl10,i_02cd,ii_random,des_random_0,iii_lgbm,0.172,0.714,0.200,0.394,0.300,0.435,"{'learning_rate': [0.096], 'max_depth': [14], 'n_estimators': [140], 'num_leaves': [20]}"
577,ltl10,i_12cl,ii_corr,45,iii_gbrt,0.159,0.757,0.200,0.364,0.300,0.435,"{'learning_rate': [0.078], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [8], 'n_estimators': [180]}"
578,ltl10,i_12cd,ii_corr,80,iii_svm_rbf,0.165,0.740,0.200,0.408,0.300,0.435,{'gamma': [0.007]}
579,ltl10,i_13cp,ii_random,des_random_9,iii_svm_rbf,0.186,0.666,0.200,0.445,0.300,0.435,{'gamma': [0.0065]}
580,ltl10,i_12cn,ii_random,des_random_3,iii_gbrt,0.182,0.682,0.200,0.410,0.300,0.434,"{'learning_rate': [0.1], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [8], 'n_estimators': [120]}"
581,ltl10,i_13cl,ii_corr,60,iii_rf,0.159,0.757,0.200,0.385,0.300,0.434,"{'max_depth': [14], 'max_features': [50], 'max_leaf_nodes': [50], 'n_estimators': [110]}"
582,ltl10,i_02s3l,ii_random,des_random_6,iii_gbrt,0.205,0.596,0.200,0.434,0.300,0.434,"{'learning_rate': [0.062], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [110]}"
583,ltl10,i_13cg,ii_corr,50,iii_rf,0.183,0.677,0.200,0.420,0.300,0.434,"{'max_depth': [12], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [270]}"
584,ltl10,i_11cg,ii_random,des_random_0,iii_gbrt,0.157,0.763,0.200,0.373,0.300,0.434,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [20], 'n_estimators': [110]}"
585,ltl10,i_02s3l,ii_random,des_random_9,iii_rf,0.204,0.602,0.200,0.436,0.300,0.433,"{'max_depth': [16], 'max_features': [48], 'max_leaf_nodes': [50], 'n_estimators': [60]}"
586,ltl10,i_12cn,ii_random,des_random_8,iii_gbrt,0.169,0.726,0.300,0.317,0.300,0.433,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [140]}"
587,ltl10,i_13s1h,ii_random,des_random_3,iii_gbrt,0.170,0.721,0.300,0.347,0.300,0.432,"{'learning_rate': [0.35], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [90]}"
588,ltl10,i_02s3l,ii_la,la_ff_final,iii_rf,0.204,0.599,0.200,0.440,0.300,0.431,"{'max_depth': [24], 'max_features': [70], 'max_leaf_nodes': [42], 'n_estimators': [700]}"
589,ltl10,i_02s3l,ii_rf,rf_ff_final,iii_rf,0.204,0.599,0.200,0.440,0.300,0.431,"{'max_depth': [24], 'max_features': [70], 'max_leaf_nodes': [42], 'n_estimators': [700]}"
590,ltl10,i_12cn,ii_random,des_random_0,iii_gbrt,0.163,0.745,0.300,0.321,0.300,0.431,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [120]}"
591,ltl10,i_11a,ii_corr,30,iii_rf,0.160,0.754,0.200,0.428,0.300,0.431,"{'max_depth': [12], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [1260]}"
592,ltl10,i_11ch,ii_random,des_random_8,iii_rf,0.194,0.638,0.200,0.431,0.300,0.430,"{'max_depth': [8], 'max_features': [10], 'max_leaf_nodes': [50], 'n_estimators': [1660]}"
593,ltl10,i_11ch,ii_corr,45,iii_lgbm,0.157,0.765,0.200,0.363,0.300,0.430,"{'learning_rate': [0.081], 'max_depth': [10], 'n_estimators': [300], 'num_leaves': [20]}"
594,ltl10,i_12cn,ii_la,la_ff_final,iii_lgbm,0.216,0.553,0.200,0.392,0.300,0.430,"{'learning_rate': [0.08], 'max_depth': [8], 'n_estimators': [50], 'num_leaves': [20]}"
595,ltl10,i_02s1l,ii_random,des_random_0,iii_rf,0.198,0.624,0.300,0.303,0.300,0.429,"{'max_depth': [22], 'max_features': [30], 'max_leaf_nodes': [50], 'n_estimators': [890]}"
596,ltl10,i_02cd,ii_la,la_ff_final,iii_rf,0.159,0.757,0.200,0.375,0.300,0.429,"{'max_depth': [20], 'max_features': [33], 'max_leaf_nodes': [50], 'n_estimators': [260]}"
597,ltl10,i_12cp,ii_corr,60,iii_lgbm,0.183,0.680,0.300,0.346,0.300,0.429,"{'learning_rate': [0.16], 'max_depth': [12], 'n_estimators': [80], 'num_leaves': [20]}"
598,ltl10,i_13cn,ii_corr,25,iii_rf,0.179,0.694,0.300,0.343,0.300,0.429,"{'max_depth': [10], 'max_features': [22], 'max_leaf_nodes': [48], 'n_estimators': [50]}"
599,ltl10,i_02s3l,ii_random,des_random_0,iii_lgbm,0.213,0.565,0.200,0.425,0.300,0.429,"{'learning_rate': [0.1], 'max_depth': [6], 'n_estimators': [100], 'num_leaves': [20]}"
600,ltl10,i_02s3l,ii_random,des_random_7,iii_gbrt,0.206,0.592,0.200,0.427,0.300,0.428,"{'learning_rate': [0.082], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [8], 'n_estimators': [110]}"
601,ltl10,i_13ch,ii_random,des_random_2,iii_lgbm,0.164,0.743,0.200,0.421,0.300,0.427,"{'learning_rate': [0.07], 'max_depth': [14], 'n_estimators': [170], 'num_leaves': [20]}"
602,ltl10,i_12cd,ii_random,des_random_8,iii_lgbm,0.152,0.777,0.300,0.333,0.300,0.427,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [240], 'num_leaves': [20]}"
