,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
11,integ,i_01cp,ii_corr,100,iii_lgbm,155137.663,0.899,348543.300,0.443,302562.500,0.549,"{'learning_rate': [0.078], 'max_depth': [10], 'n_estimators': [90], 'num_leaves': [20]}"
12,integ,i_02cn,ii_mlr,mlr_ff_multifinal,iii_gbrt,257380.672,0.722,350976.100,0.435,302887.600,0.548,"{'learning_rate': [0.12], 'max_depth': [4], 'max_features': [47], 'max_leaf_nodes': [6], 'n_estimators': [130]}"
13,integ,i_13ch,ii_mlr,mlr_ff_multifinal,iii_gbrt,147455.334,0.909,353096.800,0.429,303668.200,0.545,"{'learning_rate': [0.079], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [18], 'n_estimators': [150]}"
14,integ,i_12cn,ii_mlr,mlr_ff_multifinal,iii_gbrt,231406.680,0.775,345041.000,0.454,303938.500,0.544,"{'learning_rate': [0.063], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [410]}"
15,integ,i_11ch,ii_random,des_random_3,iii_gbrt,215151.034,0.806,347408.200,0.447,304413.900,0.543,"{'learning_rate': [0.063], 'max_depth': [4], 'max_features': [45], 'max_leaf_nodes': [8], 'n_estimators': [330]}"
16,integ,i_12ch,ii_random,des_random_3,iii_gbrt,195657.284,0.839,332234.200,0.494,305470.800,0.540,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [150]}"
17,integ,i_13cp,ii_mlr,mlr_ff_multifinal,iii_lgbm,217016.092,0.802,356421.100,0.418,307406.500,0.534,"{'learning_rate': [0.098], 'max_depth': [10], 'n_estimators': [160], 'num_leaves': [20]}"
18,integ,i_02a,ii_mlr,mlr_ff_multifinal,iii_gbrt,245315.464,0.747,341754.600,0.465,311338.200,0.522,"{'learning_rate': [0.22], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [12], 'n_estimators': [50]}"
19,integ,i_13cd,ii_corr,100,iii_gbrt,226700.382,0.784,361985.500,0.400,313505.600,0.515,"{'learning_rate': [0.093], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [10], 'n_estimators': [150]}"
20,integ,i_12cd,ii_random,des_random_3,iii_gbrt,213590.589,0.809,357145.000,0.415,315274.600,0.510,"{'learning_rate': [0.077], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [14], 'n_estimators': [170]}"
21,integ,i_13cl,ii_mlr,mlr_ff_multifinal,iii_rf,252779.095,0.732,351035.900,0.435,316003.300,0.508,"{'max_depth': [16], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [1910]}"
22,integ,i_12cg,ii_random,des_random_8,iii_gbrt,233320.073,0.772,352617.000,0.430,316597.300,0.506,"{'learning_rate': [0.08], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [180]}"
