,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
57,ltl10,i_01cg,ii_corr,80,iii_lgbm,0.065,0.959,0.200,0.514,0.200,0.605,"{'learning_rate': [0.1], 'max_depth': [10], 'n_estimators': [120], 'num_leaves': [20]}"
58,ltl10,i_01cp,ii_random,des_random_5,iii_gbrt,0.001,1.000,0.200,0.492,0.200,0.604,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [40], 'n_estimators': [330]}"
59,ltl10,i_01cg,ii_corr,100,iii_lgbm,0.039,0.985,0.200,0.513,0.200,0.604,"{'learning_rate': [0.14], 'max_depth': [16], 'n_estimators': [140], 'num_leaves': [20]}"
60,ltl10,i_01cg,ii_random,des_random_3,iii_gbrt,0.004,1.000,0.200,0.515,0.200,0.604,"{'learning_rate': [0.065], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [28], 'n_estimators': [490]}"
61,ltl10,i_01cn,ii_random,des_random_8,iii_gbrt,0.001,1.000,0.200,0.492,0.200,0.604,"{'learning_rate': [0.28], 'max_depth': [6], 'max_features': [55], 'max_leaf_nodes': [32], 'n_estimators': [120]}"
62,ltl10,i_01cl,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.014,0.998,0.200,0.572,0.200,0.603,"{'learning_rate': [0.073], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [20], 'n_estimators': [310]}"
63,ltl10,i_01cg,ii_la,la_ff_final,iii_lgbm,0.076,0.945,0.200,0.502,0.200,0.603,"{'learning_rate': [0.071], 'max_depth': [14], 'n_estimators': [110], 'num_leaves': [20]}"
64,ltl10,i_01cg,ii_random,des_random_1,iii_lgbm,0.061,0.965,0.200,0.495,0.200,0.603,"{'learning_rate': [0.11], 'max_depth': [14], 'n_estimators': [110], 'num_leaves': [20]}"
65,ltl10,i_01cg,ii_rf,rf_ff_final,iii_lgbm,0.071,0.952,0.200,0.503,0.200,0.601,"{'learning_rate': [0.08], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
66,ltl10,i_02ch,ii_corr,150,iii_gbrt,0.044,0.982,0.200,0.499,0.200,0.601,"{'learning_rate': [0.086], 'max_depth': [10], 'max_features': [85], 'max_leaf_nodes': [14], 'n_estimators': [560]}"
67,ltl10,i_01cg,ii_corr,150,iii_gbrt,0.001,1.000,0.200,0.541,0.200,0.601,"{'learning_rate': [0.075], 'max_depth': [6], 'max_features': [45], 'max_leaf_nodes': [26], 'n_estimators': [570]}"
68,ltl10,i_02cn,ii_random,des_random_1,iii_lgbm,0.126,0.848,0.200,0.479,0.200,0.601,"{'learning_rate': [0.15], 'max_depth': [6], 'n_estimators': [250], 'num_leaves': [20]}"
69,ltl10,i_02cn,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.081,0.937,0.200,0.452,0.200,0.601,"{'learning_rate': [0.18], 'max_depth': [6], 'n_estimators': [450], 'num_leaves': [20]}"
70,ltl10,i_02ch,ii_random,des_random_0,iii_gbrt,0.134,0.827,0.200,0.412,0.200,0.600,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [12], 'n_estimators': [180]}"
