,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
7229,integ,i_02a,ii_la,la_ff_final,iii_rf,481549.818,0.027,463175.300,0.017,442843.000,0.033,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7230,integ,i_11s1p,ii_random,des_random_0,iii_la,460162.694,0.112,444534.800,0.094,442894.300,0.033,{'alpha': [199.0]}
7231,integ,i_02a,ii_la,la_ff_final,iii_gbrt,481548.811,0.027,462984.600,0.018,442898.800,0.033,"{'learning_rate': [0.082], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [30]}"
7232,integ,i_13cd,ii_corr,10,iii_la,414879.692,0.278,452610.400,0.061,442920.300,0.033,{'alpha': [199.0]}
7233,integ,i_02s3p,ii_la,la_ff_final,iii_gbrt,481023.449,0.029,464848.700,0.010,442989.600,0.032,"{'learning_rate': [0.06], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7234,integ,i_13cd,ii_la,la_ff_final,iii_gbrt,481435.632,0.027,462250.700,0.021,443011.200,0.032,"{'learning_rate': [0.029], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [30]}"
7235,integ,i_13cd,ii_la,la_ff_final,iii_lgbm,481435.632,0.027,462250.700,0.021,443011.200,0.032,"{'learning_rate': [0.029], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7236,integ,i_11s3h,ii_rf,rf_ff_final,iii_rf,464842.129,0.093,441701.100,0.106,443020.500,0.032,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7237,integ,i_10s3h,ii_rf,rf_ff_final,iii_rf,464842.129,0.093,441701.100,0.106,443020.500,0.032,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7238,integ,i_01s1l,ii_la,rf_ff_less5,iii_lgbm,422756.375,0.250,449245.000,0.075,443038.600,0.032,"{'learning_rate': [0.04], 'max_depth': [4], 'n_estimators': [40], 'num_leaves': [20]}"
7239,integ,i_01s1l,ii_random,des_random_less10,iii_lgbm,422756.375,0.250,449245.000,0.075,443038.600,0.032,"{'learning_rate': [0.04], 'max_depth': [4], 'n_estimators': [40], 'num_leaves': [20]}"
7240,integ,i_01s1l,ii_rf,rf_ff_less5,iii_lgbm,422756.375,0.250,449245.000,0.075,443038.600,0.032,"{'learning_rate': [0.04], 'max_depth': [4], 'n_estimators': [40], 'num_leaves': [20]}"
7241,integ,i_11a,ii_la,la_ff_final,iii_gbrt,479997.158,0.033,459569.800,0.032,443053.500,0.032,"{'learning_rate': [0.03], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [30]}"
7242,integ,i_11a,ii_la,la_ff_final,iii_lgbm,479997.158,0.033,459569.800,0.032,443053.500,0.032,"{'learning_rate': [0.03], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7243,integ,i_02cl,ii_la,la_ff_final,iii_rf,481682.249,0.027,463034.000,0.017,443100.100,0.032,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [410]}"
7244,integ,i_02cg,ii_la,la_ff_final,iii_rf,481682.249,0.027,463034.000,0.017,443100.100,0.032,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [410]}"
7245,integ,i_02cd,ii_la,la_ff_final,iii_rf,481682.249,0.027,463034.000,0.017,443100.100,0.032,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [410]}"
7246,integ,i_02cl,ii_la,la_ff_final,iii_lgbm,481682.115,0.027,463045.400,0.017,443110.700,0.032,"{'learning_rate': [1.9], 'max_depth': [2], 'n_estimators': [230], 'num_leaves': [20]}"
7247,integ,i_02cg,ii_la,la_ff_final,iii_lgbm,481682.115,0.027,463045.400,0.017,443110.700,0.032,"{'learning_rate': [1.9], 'max_depth': [2], 'n_estimators': [230], 'num_leaves': [20]}"
7248,integ,i_02cd,ii_la,la_ff_final,iii_lgbm,481682.115,0.027,463045.400,0.017,443110.700,0.032,"{'learning_rate': [1.9], 'max_depth': [2], 'n_estimators': [230], 'num_leaves': [20]}"
7249,integ,i_02cl,ii_la,la_ff_final,iii_gbrt,481682.115,0.027,463045.400,0.017,443110.700,0.032,"{'learning_rate': [0.1], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [300]}"
7250,integ,i_02cg,ii_la,la_ff_final,iii_gbrt,481682.115,0.027,463045.400,0.017,443110.700,0.032,"{'learning_rate': [0.1], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [300]}"
7251,integ,i_02cd,ii_la,la_ff_final,iii_gbrt,481682.115,0.027,463045.400,0.017,443110.700,0.032,"{'learning_rate': [0.1], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [300]}"
7252,integ,i_02cl,ii_la,la_ff_final,iii_la,481682.115,0.027,463045.400,0.017,443110.700,0.032,{'alpha': [1e-06]}
7253,integ,i_02cg,ii_la,la_ff_final,iii_la,481682.115,0.027,463045.400,0.017,443110.700,0.032,{'alpha': [1e-06]}
7254,integ,i_02cd,ii_la,la_ff_final,iii_la,481682.115,0.027,463045.400,0.017,443110.700,0.032,{'alpha': [1e-06]}
7255,integ,i_11cp,ii_la,la_ff_final,iii_rf,476031.771,0.049,461723.700,0.023,443123.200,0.032,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7256,integ,i_13s1p,ii_corr,10,iii_rf,436175.934,0.202,466591.600,0.002,443134.300,0.032,"{'max_depth': [12], 'max_features': [8], 'max_leaf_nodes': [28], 'n_estimators': [30]}"
7257,integ,i_11cp,ii_la,la_ff_final,iii_la,476031.685,0.049,461730.900,0.023,443142.900,0.032,{'alpha': [199.0]}
7258,integ,i_12s3l,ii_rf,rf_ff_final,iii_lgbm,470326.398,0.072,465640.600,0.006,443143.500,0.032,"{'learning_rate': [0.059], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7259,integ,i_11s3l,ii_rf,rf_ff_final,iii_lgbm,470326.398,0.072,465640.600,0.006,443143.500,0.032,"{'learning_rate': [0.059], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7260,integ,i_10s3l,ii_rf,rf_ff_final,iii_lgbm,470326.398,0.072,465640.600,0.006,443143.500,0.032,"{'learning_rate': [0.059], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7261,integ,i_02s3l,ii_rf,rf_ff_final,iii_lgbm,470326.398,0.072,465640.600,0.006,443143.500,0.032,"{'learning_rate': [0.059], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7262,integ,i_13s3l,ii_rf,rf_ff_final,iii_lgbm,470326.398,0.072,465640.600,0.006,443143.500,0.032,"{'learning_rate': [0.059], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
7263,integ,i_13s1p,ii_random,des_random_3,iii_la,447985.065,0.158,468675.500,-0.007,443144.500,0.032,{'alpha': [199.0]}
7264,integ,i_13cp,ii_rf,rf_ff_final,iii_gbrt,469489.492,0.075,463005.700,0.018,443150.200,0.032,"{'learning_rate': [0.04], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7265,integ,i_13ch,ii_rf,rf_ff_final,iii_gbrt,469489.492,0.075,463005.700,0.018,443150.200,0.032,"{'learning_rate': [0.04], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7266,integ,i_13cn,ii_rf,rf_ff_final,iii_gbrt,469489.492,0.075,463005.700,0.018,443150.200,0.032,"{'learning_rate': [0.04], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7267,integ,i_13cp,ii_rf,rf_ff_final,iii_lgbm,469489.492,0.075,463005.700,0.018,443150.200,0.032,"{'learning_rate': [0.04], 'max_depth': [2], 'n_estimators': [40], 'num_leaves': [20]}"
7268,integ,i_13ch,ii_rf,rf_ff_final,iii_lgbm,469489.492,0.075,463005.700,0.018,443150.200,0.032,"{'learning_rate': [0.04], 'max_depth': [2], 'n_estimators': [40], 'num_leaves': [20]}"
7269,integ,i_13cn,ii_rf,rf_ff_final,iii_lgbm,469489.492,0.075,463005.700,0.018,443150.200,0.032,"{'learning_rate': [0.04], 'max_depth': [2], 'n_estimators': [40], 'num_leaves': [20]}"
7270,integ,i_11s3p,ii_random,des_random_1,iii_gbrt,416844.173,0.271,427845.600,0.161,443170.000,0.031,"{'learning_rate': [0.074], 'max_depth': [10], 'max_features': [7], 'max_leaf_nodes': [12], 'n_estimators': [40]}"
