,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
270,emlb,I_05s2d,II_r2r,4,III_la,34.600,0.113,34.400,0.086,{'alpha': [4.7e-05]}
271,emlb,I_07s3d,II_sp,6,III_svm_lin,36.000,0.045,34.600,0.074,{}
272,emlb,I_06s1d,II_r2r,6,III_svm_sig,35.700,0.058,34.700,0.073,"{'coef0': [-50], 'gamma': [80.0]}"
273,emlb,I_03s1l,II_r2r,4,III_la,35.600,0.064,34.700,0.070,{'alpha': [0.34]}
274,emlb,I_05s1p,II_sp,5,III_la,35.700,0.060,34.900,0.060,{'alpha': [0.47]}
275,emlb,I_07s1d,II_r2r,4,III_svm_sig,35.300,0.082,35.000,0.056,"{'coef0': [-100], 'gamma': [11.0]}"
276,emlb,I_03s3p,II_sp,4,III_svm_lin,35.500,0.070,35.200,0.043,{}
277,emlb,I_07s1p,II_sp,4,III_mlr,35.700,0.060,35.200,0.043,{}
278,emlb,I_03s2l,II_r2r,4,III_svm_sig,35.400,0.075,35.200,0.043,"{'coef0': [0], 'gamma': [0.19]}"
279,emlb,I_03s2p,II_r2r,4,III_svm_sig,35.400,0.075,35.200,0.043,"{'coef0': [0], 'gamma': [0.19]}"
280,emlb,I_03s2h,II_r2r,4,III_svm_sig,35.400,0.075,35.200,0.043,"{'coef0': [0], 'gamma': [0.19]}"
281,emlb,I_03s2g,II_r2r,4,III_svm_sig,35.400,0.075,35.200,0.043,"{'coef0': [0], 'gamma': [0.19]}"
282,emlb,I_03s2d,II_r2r,4,III_svm_sig,35.400,0.075,35.200,0.043,"{'coef0': [0], 'gamma': [0.19]}"
283,emlb,I_03s1p,II_r2r,6,III_mlr,35.700,0.058,35.200,0.042,{}
284,emlb,I_03s1g,II_sp,6,III_la,34.600,0.117,35.300,0.037,{'alpha': [0.55]}
285,emlb,I_03s1h,II_r2r,4,III_mlr,36.100,0.036,35.600,0.019,{}
286,emlb,I_03s3d,II_r2r,6,III_svm_rbf,36.600,0.011,36.200,-0.012,{'gamma': [1.2]}
